Date,City,State,Temperature_Max (°C),Temperature_Min (°C),Temperature_Avg (°C),Humidity (%),Rainfall (mm),Wind_Speed (km/h),AQI,AQI_Category,Pressure (hPa),Cloud_Cover (%)
2024-07-05,Delhi,Delhi,43.5,36.4,39.9,69.3,4.1,13.4,108,Moderate,1022.0,40.8
2024-07-05,Bengaluru,Karnataka,37.2,25.9,31.5,58.5,4.9,4.5,265,Poor,997.4,97.7
2024-07-05,Chennai,Tamil Nadu,43.3,35.3,39.3,78.2,0.0,16.4,298,Poor,1006.8,83.6
2024-07-05,Kolkata,West Bengal,42.0,29.0,35.5,61.7,0.0,7.7,254,Poor,1007.8,18.5
2024-07-05,Hyderabad,Telangana,31.7,24.1,27.9,92.2,7.8,21.3,337,Very Poor,1016.6,61.9
2024-07-05,Ahmedabad,Gujarat,28.8,14.4,21.6,56.1,0.0,16.1,339,Very Poor,1024.9,97.6
2024-07-05,Jaipur,Rajasthan,32.0,17.1,24.5,59.6,0.0,24.2,287,Poor,1023.1,70.0
2024-07-05,Lucknow,Uttar Pradesh,28.5,16.3,22.4,70.2,0.0,18.7,150,Moderate,995.0,49.4
2024-07-05,Bhopal,Madhya Pradesh,36.0,23.9,30.0,74.5,0.0,21.8,270,Poor,1001.6,29.6
2024-07-06,Mumbai,Maharashtra,32.2,18.7,25.5,51.3,0.0,9.9,182,Moderate,1018.6,96.9
2024-07-06,Delhi,Delhi,41.5,29.5,35.5,92.9,8.1,14.3,325,Very Poor,990.6,28.9
2024-07-06,Bengaluru,Karnataka,43.5,30.5,37.0,93.8,0.0,2.7,196,Moderate,993.3,25.8
2024-07-06,Chennai,Tamil Nadu,42.0,28.3,35.1,70.1,45.0,12.4,160,Moderate,999.7,92.1
2024-07-06,Kolkata,West Bengal,35.1,26.8,30.9,73.1,11.8,2.1,274,Poor,1002.7,21.0
2024-07-06,Hyderabad,Telangana,26.0,15.5,20.7,49.2,0.0,7.1,244,Poor,999.6,60.7
2024-07-06,Ahmedabad,Gujarat,25.4,17.9,21.6,58.0,3.4,16.4,301,Very Poor,1001.8,71.6
2024-07-06,Jaipur,Rajasthan,36.9,24.1,30.5,78.7,5.8,6.8,294,Poor,1017.3,81.4
2024-07-06,Lucknow,Uttar Pradesh,34.5,27.5,31.0,36.5,7.5,5.3,174,Moderate,1022.7,99.0
2024-07-06,Bhopal,Madhya Pradesh,36.9,24.1,30.5,77.9,0.0,17.9,343,Very Poor,1021.2,88.0
2024-07-07,Mumbai,Maharashtra,35.2,21.9,28.6,57.8,4.3,24.7,292,Poor,999.0,10.3
2024-07-07,Delhi,Delhi,37.4,22.8,30.1,46.4,0.0,8.0,72,Satisfactory,994.4,26.3
2024-07-07,Bengaluru,Karnataka,44.1,36.3,40.2,58.9,9.0,18.2,239,Poor,1019.0,88.4
2024-07-07,Chennai,Tamil Nadu,42.8,32.4,37.6,48.0,47.9,2.9,117,Moderate,1003.9,95.0
2024-07-07,Kolkata,West Bengal,43.8,29.3,36.6,87.3,55.3,19.8,252,Poor,1012.1,98.3
2024-07-07,Hyderabad,Telangana,44.5,38.9,41.7,39.0,4.6,5.7,172,Moderate,1024.2,34.9
2024-07-07,Ahmedabad,Gujarat,30.5,19.7,25.1,33.8,0.0,7.4,175,Moderate,1017.8,13.9
2024-07-07,Jaipur,Rajasthan,25.5,17.0,21.2,75.4,72.2,4.4,66,Satisfactory,1024.7,33.3
2024-07-07,Lucknow,Uttar Pradesh,25.1,16.0,20.6,70.9,3.4,10.1,68,Satisfactory,1015.7,94.3
2024-07-07,Bhopal,Madhya Pradesh,31.1,21.5,26.3,62.4,5.5,16.8,187,Moderate,1010.2,15.8
2024-07-08,Mumbai,Maharashtra,32.1,22.2,27.2,89.9,0.0,20.9,117,Moderate,1017.3,53.8
2024-07-08,Delhi,Delhi,34.3,23.7,29.0,95.0,0.0,10.2,348,Very Poor,1018.5,52.0
2024-07-08,Bengaluru,Karnataka,34.1,28.5,31.3,74.4,0.0,19.0,231,Poor,1007.3,7.7
2024-07-08,Chennai,Tamil Nadu,33.2,19.0,26.1,62.5,7.1,18.6,178,Moderate,1021.6,8.2
2024-07-08,Kolkata,West Bengal,38.6,32.6,35.6,56.7,40.5,3.3,195,Moderate,1015.1,60.2
2024-07-08,Hyderabad,Telangana,44.4,38.1,41.3,88.2,28.1,11.9,303,Very Poor,1018.5,41.9
2024-07-08,Ahmedabad,Gujarat,37.7,31.3,34.5,72.2,0.0,2.5,189,Moderate,997.4,56.0
2024-07-08,Jaipur,Rajasthan,35.0,27.6,31.3,74.5,35.1,16.8,40,Good,1015.0,31.3
2024-07-08,Lucknow,Uttar Pradesh,42.3,29.1,35.7,38.0,3.8,21.8,70,Satisfactory,994.9,45.8
2024-07-08,Bhopal,Madhya Pradesh,32.8,27.6,30.2,88.4,0.0,7.2,288,Poor,999.1,41.7
2024-07-09,Mumbai,Maharashtra,32.7,25.7,29.2,34.2,0.0,18.7,84,Satisfactory,1013.9,17.9
2024-07-09,Delhi,Delhi,40.1,27.9,34.0,54.6,0.0,2.2,77,Satisfactory,998.1,44.9
2024-07-09,Bengaluru,Karnataka,27.1,13.1,20.1,68.1,9.4,6.7,40,Good,1011.6,17.3
2024-07-09,Chennai,Tamil Nadu,43.6,33.1,38.4,90.3,0.0,18.2,47,Good,1009.8,92.9
2024-07-09,Kolkata,West Bengal,39.2,30.9,35.0,41.7,0.0,6.6,138,Moderate,1004.3,43.8
2024-07-09,Hyderabad,Telangana,28.0,22.9,25.4,93.1,43.9,17.5,323,Very Poor,992.4,16.2
2024-07-09,Ahmedabad,Gujarat,37.6,24.2,30.9,88.4,0.0,3.5,76,Satisfactory,996.6,44.0
2024-07-09,Jaipur,Rajasthan,28.3,18.9,23.6,52.1,4.7,23.6,304,Very Poor,993.8,14.4
2024-07-09,Lucknow,Uttar Pradesh,35.1,22.5,28.8,44.0,8.3,4.4,272,Poor,1021.3,80.3
2024-07-09,Bhopal,Madhya Pradesh,25.7,12.7,19.2,39.0,0.0,17.2,243,Poor,1011.3,15.3
2024-07-10,Mumbai,Maharashtra,43.5,36.9,40.2,68.8,0.0,10.1,233,Poor,991.0,98.2
2024-07-10,Delhi,Delhi,35.0,26.2,30.6,65.1,0.0,8.3,301,Very Poor,996.3,57.9
2024-07-10,Bengaluru,Karnataka,28.1,22.7,25.4,46.0,0.0,23.4,131,Moderate,1005.6,98.4
2024-07-10,Chennai,Tamil Nadu,29.8,18.4,24.1,54.6,6.3,8.3,313,Very Poor,991.8,91.7
2024-07-10,Kolkata,West Bengal,44.4,32.3,38.3,74.4,0.0,8.7,326,Very Poor,1021.2,21.4
2024-07-10,Hyderabad,Telangana,35.5,23.3,29.4,37.2,0.0,8.8,112,Moderate,996.9,17.3
2024-07-10,Ahmedabad,Gujarat,37.8,28.3,33.1,66.0,1.3,2.5,285,Poor,1003.4,11.5
2024-07-10,Jaipur,Rajasthan,39.7,25.7,32.7,45.4,0.0,14.0,208,Poor,991.9,72.9
2024-07-10,Lucknow,Uttar Pradesh,41.6,33.9,37.7,88.7,10.0,20.7,249,Poor,1010.1,23.1
2024-07-10,Bhopal,Madhya Pradesh,39.3,24.4,31.8,65.2,57.9,6.1,92,Satisfactory,1001.4,56.5
2024-07-11,Mumbai,Maharashtra,25.4,17.1,21.3,86.2,0.5,23.9,334,Very Poor,1024.5,45.1
2024-07-11,Delhi,Delhi,25.7,13.2,19.5,71.8,0.0,22.0,89,Satisfactory,1002.5,64.5
2024-07-11,Bengaluru,Karnataka,29.1,14.2,21.7,79.0,0.0,13.6,267,Poor,1007.3,21.6
2024-07-11,Chennai,Tamil Nadu,32.2,25.4,28.8,51.6,0.0,14.1,327,Very Poor,994.9,91.9
2024-07-11,Kolkata,West Bengal,38.7,33.5,36.1,64.9,79.6,21.7,229,Poor,992.2,95.6
2024-07-11,Hyderabad,Telangana,41.0,31.9,36.5,50.8,0.0,21.7,78,Satisfactory,991.3,19.3
2024-07-11,Ahmedabad,Gujarat,33.1,18.1,25.6,41.3,74.1,2.7,277,Poor,1016.3,67.3
2024-07-11,Jaipur,Rajasthan,34.9,20.0,27.4,32.9,0.0,23.2,166,Moderate,1009.6,9.3
2024-07-11,Lucknow,Uttar Pradesh,33.3,18.7,26.0,68.9,6.4,16.6,266,Poor,998.3,88.0
2024-07-11,Bhopal,Madhya Pradesh,39.8,24.9,32.4,82.2,0.0,13.4,300,Poor,1010.3,36.3
2024-07-12,Mumbai,Maharashtra,40.2,28.0,34.1,94.8,0.0,9.2,224,Poor,995.6,90.1
2024-07-12,Delhi,Delhi,41.5,31.0,36.3,44.3,36.7,2.1,348,Very Poor,1024.5,98.1
2024-07-12,Bengaluru,Karnataka,34.5,19.9,27.2,55.7,25.7,2.3,128,Moderate,1009.1,12.2
2024-07-12,Chennai,Tamil Nadu,26.8,13.2,20.0,68.4,58.2,13.7,190,Moderate,1012.4,59.7
2024-07-12,Kolkata,West Bengal,41.9,30.5,36.2,82.1,7.9,6.6,349,Very Poor,1010.4,69.4
2024-07-12,Hyderabad,Telangana,25.6,19.7,22.7,35.0,4.0,19.0,67,Satisfactory,1021.4,35.7
2024-07-12,Ahmedabad,Gujarat,26.2,12.6,19.4,77.5,0.0,24.0,135,Moderate,992.2,78.5
2024-07-12,Jaipur,Rajasthan,25.8,13.4,19.6,51.5,0.0,19.9,267,Poor,1010.3,32.2
2024-07-12,Lucknow,Uttar Pradesh,36.8,31.7,34.2,88.6,70.8,12.2,179,Moderate,1007.8,44.5
2024-07-12,Bhopal,Madhya Pradesh,42.9,30.0,36.5,38.2,0.0,20.1,155,Moderate,1016.9,38.3
2024-07-13,Mumbai,Maharashtra,39.5,29.5,34.5,67.1,0.0,5.4,146,Moderate,1000.2,53.2
2024-07-13,Delhi,Delhi,36.4,30.8,33.6,63.1,0.0,8.5,251,Poor,1021.6,22.6
2024-07-13,Bengaluru,Karnataka,43.5,33.1,38.3,87.0,0.0,2.2,247,Poor,1005.5,40.1
2024-07-13,Chennai,Tamil Nadu,43.8,37.9,40.8,51.3,4.5,12.2,314,Very Poor,991.0,72.5
2024-07-13,Kolkata,West Bengal,35.3,24.5,29.9,40.6,0.0,23.3,122,Moderate,1008.3,23.2
2024-07-13,Hyderabad,Telangana,32.7,21.4,27.1,58.6,0.0,3.8,68,Satisfactory,990.9,28.9
2024-07-13,Ahmedabad,Gujarat,31.7,19.0,25.4,76.6,0.0,22.4,165,Moderate,1004.0,43.1
2024-07-13,Jaipur,Rajasthan,27.0,12.2,19.6,39.0,0.0,5.5,308,Very Poor,991.6,32.8
2024-07-13,Lucknow,Uttar Pradesh,31.8,25.6,28.7,72.0,0.0,24.4,114,Moderate,996.3,53.6
2024-07-13,Bhopal,Madhya Pradesh,43.6,28.8,36.2,83.0,0.0,22.5,243,Poor,1022.0,44.8
2024-07-14,Mumbai,Maharashtra,28.3,19.0,23.6,71.0,0.0,20.5,262,Poor,1021.1,97.1
2024-07-14,Delhi,Delhi,36.0,28.3,32.1,95.0,5.9,21.4,246,Poor,990.3,25.9
2024-07-14,Bengaluru,Karnataka,42.9,31.0,37.0,56.9,3.7,16.0,211,Poor,1000.2,92.9
2024-07-14,Chennai,Tamil Nadu,40.8,33.7,37.2,52.4,0.0,13.1,107,Moderate,1016.3,31.8
2024-07-14,Kolkata,West Bengal,43.5,32.8,38.2,36.8,0.0,16.0,274,Poor,1004.7,89.1
2024-07-14,Hyderabad,Telangana,36.9,31.8,34.4,87.2,0.0,18.0,144,Moderate,992.4,75.8
2024-07-14,Ahmedabad,Gujarat,32.0,25.8,28.9,39.5,33.0,10.5,223,Poor,1015.4,12.9
2024-07-14,Jaipur,Rajasthan,34.6,19.9,27.2,85.0,0.0,14.9,110,Moderate,992.6,38.1
2024-07-14,Lucknow,Uttar Pradesh,39.4,29.5,34.4,78.8,5.2,21.2,273,Poor,1021.6,59.3
2024-07-14,Bhopal,Madhya Pradesh,40.0,33.5,36.8,40.7,0.0,25.0,254,Poor,1005.1,74.0
2024-07-15,Mumbai,Maharashtra,29.1,23.5,26.3,65.5,0.0,22.6,225,Poor,1003.4,70.5
2024-07-15,Delhi,Delhi,26.1,20.3,23.2,31.3,0.0,15.9,287,Poor,1000.1,80.7
2024-07-15,Bengaluru,Karnataka,40.5,30.3,35.4,48.5,0.0,6.2,242,Poor,1013.6,70.2
2024-07-15,Chennai,Tamil Nadu,33.3,27.3,30.3,89.2,0.0,6.4,110,Moderate,994.6,43.5
2024-07-15,Kolkata,West Bengal,29.9,16.0,22.9,64.5,58.3,4.6,85,Satisfactory,1019.2,60.5
2024-07-15,Hyderabad,Telangana,30.9,21.1,26.0,74.9,2.5,12.3,185,Moderate,1020.2,87.6
2024-07-15,Ahmedabad,Gujarat,44.5,38.7,41.6,30.2,3.9,13.0,304,Very Poor,994.4,21.2
2024-07-15,Jaipur,Rajasthan,42.4,30.6,36.5,73.2,0.0,18.0,335,Very Poor,1008.8,6.8
2024-07-15,Lucknow,Uttar Pradesh,41.9,34.3,38.1,70.1,0.0,12.5,158,Moderate,1004.4,84.4
2024-07-15,Bhopal,Madhya Pradesh,26.3,20.6,23.4,32.8,0.0,16.9,226,Poor,1014.0,29.2
2024-07-16,Mumbai,Maharashtra,38.7,29.0,33.9,51.9,0.0,11.0,211,Poor,1006.2,12.2
2024-07-16,Delhi,Delhi,31.6,25.4,28.5,60.3,0.0,2.6,104,Moderate,1018.9,92.0
2024-07-16,Bengaluru,Karnataka,35.8,28.0,31.9,62.1,4.4,4.9,246,Poor,991.9,77.9
2024-07-16,Chennai,Tamil Nadu,35.0,25.3,30.1,62.3,0.0,14.2,157,Moderate,1014.2,72.6
2024-07-16,Kolkata,West Bengal,33.3,24.5,28.9,64.9,4.6,22.7,237,Poor,1014.8,97.2
2024-07-16,Hyderabad,Telangana,44.3,37.7,41.0,33.4,0.0,6.9,137,Moderate,1008.3,66.6
2024-07-16,Ahmedabad,Gujarat,39.3,24.5,31.9,88.3,0.0,11.1,153,Moderate,993.5,77.4
2024-07-16,Jaipur,Rajasthan,42.6,28.3,35.5,31.6,0.0,11.0,233,Poor,1008.1,35.8
2024-07-16,Lucknow,Uttar Pradesh,26.9,15.6,21.3,47.9,0.0,11.8,229,Poor,992.5,89.9
2024-07-16,Bhopal,Madhya Pradesh,27.3,17.2,22.3,62.3,0.7,19.2,146,Moderate,997.1,86.9
2024-07-17,Mumbai,Maharashtra,43.9,38.2,41.1,61.6,6.0,16.4,192,Moderate,990.6,62.8
2024-07-17,Delhi,Delhi,28.9,14.0,21.4,88.3,0.0,19.8,289,Poor,1022.6,39.1
2024-07-17,Bengaluru,Karnataka,35.0,26.0,30.5,91.0,5.2,8.0,250,Poor,1001.4,93.5
2024-07-17,Chennai,Tamil Nadu,41.5,33.8,37.7,65.3,0.0,13.8,315,Very Poor,1003.6,20.2
2024-07-17,Kolkata,West Bengal,44.8,34.1,39.5,80.4,0.0,5.6,134,Moderate,992.5,5.9
2024-07-17,Hyderabad,Telangana,32.8,25.4,29.1,34.2,5.3,2.2,262,Poor,1019.5,95.7
2024-07-17,Ahmedabad,Gujarat,39.7,25.3,32.5,43.6,9.9,10.3,232,Poor,1009.1,67.1
2024-07-17,Jaipur,Rajasthan,39.1,33.3,36.2,53.1,0.0,5.2,59,Satisfactory,1002.8,51.9
2024-07-17,Lucknow,Uttar Pradesh,43.9,31.3,37.6,77.5,0.0,24.6,303,Very Poor,1016.2,59.7
2024-07-17,Bhopal,Madhya Pradesh,28.1,22.9,25.5,74.9,1.1,8.2,138,Moderate,1012.0,92.2
2024-07-18,Mumbai,Maharashtra,29.3,23.3,26.3,38.5,0.0,9.4,283,Poor,1014.7,87.7
2024-07-18,Delhi,Delhi,35.6,29.6,32.6,76.1,3.7,9.8,319,Very Poor,997.6,87.8
2024-07-18,Bengaluru,Karnataka,31.8,23.2,27.5,67.7,0.0,23.9,334,Very Poor,999.2,91.3
2024-07-18,Chennai,Tamil Nadu,30.4,17.8,24.1,45.5,0.0,18.5,91,Satisfactory,1018.4,39.1
2024-07-18,Kolkata,West Bengal,26.8,16.1,21.5,93.6,0.0,8.4,183,Moderate,995.7,50.8
2024-07-18,Hyderabad,Telangana,35.4,20.9,28.2,69.3,19.0,19.8,195,Moderate,1020.7,44.4
2024-07-18,Ahmedabad,Gujarat,35.4,28.5,32.0,74.8,0.0,19.0,255,Poor,999.6,64.3
2024-07-18,Jaipur,Rajasthan,31.4,18.3,24.9,65.7,63.4,2.5,177,Moderate,998.5,13.6
2024-07-18,Lucknow,Uttar Pradesh,42.8,33.1,38.0,85.2,33.8,11.8,334,Very Poor,1017.6,27.5
2024-07-18,Bhopal,Madhya Pradesh,36.5,23.9,30.2,35.8,73.1,3.1,93,Satisfactory,1000.6,47.1
2024-07-19,Mumbai,Maharashtra,39.6,32.8,36.2,52.5,6.7,24.1,111,Moderate,994.1,72.4
2024-07-19,Delhi,Delhi,33.3,28.0,30.6,38.8,33.9,19.1,114,Moderate,1024.0,61.9
2024-07-19,Bengaluru,Karnataka,31.6,23.4,27.5,51.2,0.0,5.4,73,Satisfactory,990.8,25.8
2024-07-19,Chennai,Tamil Nadu,40.7,34.6,37.6,77.1,3.9,15.3,54,Satisfactory,998.3,90.0
2024-07-19,Kolkata,West Bengal,29.0,16.5,22.8,76.1,14.3,9.2,322,Very Poor,996.8,54.0
2024-07-19,Hyderabad,Telangana,25.9,13.2,19.5,67.2,62.1,7.3,247,Poor,995.0,91.7
2024-07-19,Ahmedabad,Gujarat,33.8,23.0,28.4,78.5,0.0,8.7,224,Poor,1012.4,44.5
2024-07-19,Jaipur,Rajasthan,33.4,26.9,30.1,60.5,0.0,5.8,167,Moderate,1004.5,79.7
2024-07-19,Lucknow,Uttar Pradesh,38.9,28.9,33.9,45.7,0.0,6.8,194,Moderate,992.3,52.8
2024-07-19,Bhopal,Madhya Pradesh,39.1,26.7,32.9,77.3,0.0,11.7,99,Satisfactory,1010.9,95.0
2024-07-20,Mumbai,Maharashtra,43.1,37.6,40.3,50.0,0.0,22.3,182,Moderate,1019.0,66.9
2024-07-20,Delhi,Delhi,43.7,30.4,37.0,62.5,0.0,9.6,150,Moderate,1006.2,12.4
2024-07-20,Bengaluru,Karnataka,38.9,24.4,31.7,92.6,0.0,18.0,247,Poor,992.5,32.0
2024-07-20,Chennai,Tamil Nadu,31.2,25.7,28.5,84.1,0.0,7.8,139,Moderate,996.2,78.6
2024-07-20,Kolkata,West Bengal,41.1,34.4,37.7,62.0,6.9,23.3,314,Very Poor,998.0,51.9
2024-07-20,Hyderabad,Telangana,26.6,21.0,23.8,45.2,0.0,12.6,133,Moderate,1011.5,28.6
2024-07-20,Ahmedabad,Gujarat,37.3,22.8,30.0,73.9,0.0,12.4,302,Very Poor,1018.2,48.3
2024-07-20,Jaipur,Rajasthan,44.8,39.1,41.9,33.0,0.0,22.0,97,Satisfactory,990.8,35.0
2024-07-20,Lucknow,Uttar Pradesh,43.6,31.9,37.8,89.3,0.0,6.5,52,Satisfactory,997.8,72.3
2024-07-20,Bhopal,Madhya Pradesh,26.0,14.9,20.5,71.7,6.7,14.3,335,Very Poor,993.7,80.7
2024-07-21,Mumbai,Maharashtra,26.2,17.3,21.7,61.7,0.0,20.0,99,Satisfactory,1013.5,61.8
2024-07-21,Delhi,Delhi,29.4,23.9,26.7,45.6,0.0,19.4,342,Very Poor,1005.4,79.6
2024-07-21,Bengaluru,Karnataka,29.8,16.2,23.0,70.4,0.0,7.2,347,Very Poor,992.5,55.9
2024-07-21,Chennai,Tamil Nadu,39.8,31.5,35.6,83.8,0.0,4.7,131,Moderate,1020.7,84.5
2024-07-21,Kolkata,West Bengal,30.7,17.8,24.2,91.0,0.0,14.1,159,Moderate,998.2,81.8
2024-07-21,Hyderabad,Telangana,41.7,32.9,37.3,83.6,3.4,3.6,197,Moderate,1023.2,59.5
2024-07-21,Ahmedabad,Gujarat,41.8,28.1,35.0,63.9,0.0,15.7,141,Moderate,1002.4,49.1
2024-07-21,Jaipur,Rajasthan,33.1,19.9,26.5,68.6,0.0,8.1,48,Good,1001.8,85.1
2024-07-21,Lucknow,Uttar Pradesh,29.6,15.6,22.6,71.6,25.3,22.6,298,Poor,999.0,44.9
2024-07-21,Bhopal,Madhya Pradesh,40.4,27.3,33.9,63.7,0.0,18.3,65,Satisfactory,1008.9,86.2
2024-07-22,Mumbai,Maharashtra,41.9,33.9,37.9,72.6,0.5,10.5,298,Poor,997.5,56.1
2024-07-22,Delhi,Delhi,31.5,23.9,27.7,48.1,0.0,20.0,345,Very Poor,1014.5,17.2
2024-07-22,Bengaluru,Karnataka,37.2,27.2,32.2,54.8,0.0,4.8,228,Poor,1016.6,61.6
2024-07-22,Chennai,Tamil Nadu,29.4,17.9,23.6,79.8,0.0,19.4,340,Very Poor,991.2,57.4
2024-07-22,Kolkata,West Bengal,44.6,36.8,40.7,58.7,0.0,10.9,204,Poor,993.9,94.9
2024-07-22,Hyderabad,Telangana,30.7,22.2,26.4,47.6,75.1,12.6,118,Moderate,1018.9,45.2
2024-07-22,Ahmedabad,Gujarat,44.7,36.6,40.6,51.0,9.9,23.5,156,Moderate,1007.9,5.2
2024-07-22,Jaipur,Rajasthan,27.2,18.1,22.7,81.4,0.0,15.4,294,Poor,1020.0,34.3
2024-07-22,Lucknow,Uttar Pradesh,36.3,28.3,32.3,49.2,0.0,23.2,54,Satisfactory,1010.1,92.4
2024-07-22,Bhopal,Madhya Pradesh,31.9,26.6,29.2,47.7,0.0,4.7,233,Poor,1004.6,84.7
2024-07-23,Mumbai,Maharashtra,39.7,31.2,35.5,91.4,0.0,23.1,169,Moderate,1010.2,72.1
2024-07-23,Delhi,Delhi,29.5,17.2,23.4,69.5,0.0,20.3,139,Moderate,1023.2,89.7
2024-07-23,Bengaluru,Karnataka,33.1,20.0,26.6,68.7,0.0,13.8,42,Good,991.5,11.6
2024-07-23,Chennai,Tamil Nadu,43.3,34.2,38.7,60.5,8.5,8.8,56,Satisfactory,1019.2,20.8
2024-07-23,Kolkata,West Bengal,28.8,21.2,25.0,48.4,6.7,4.1,325,Very Poor,995.2,53.3
2024-07-23,Hyderabad,Telangana,42.2,27.5,34.8,72.3,6.8,5.4,177,Moderate,1009.0,41.7
2024-07-23,Ahmedabad,Gujarat,35.5,29.2,32.3,53.4,0.0,7.9,82,Satisfactory,1021.2,50.9
2024-07-23,Jaipur,Rajasthan,32.7,26.5,29.6,43.0,0.6,15.5,146,Moderate,1011.2,24.1
2024-07-23,Lucknow,Uttar Pradesh,41.9,36.0,39.0,85.8,0.0,9.8,111,Moderate,1016.3,79.6
2024-07-23,Bhopal,Madhya Pradesh,44.5,38.6,41.5,34.5,60.6,11.3,129,Moderate,990.9,62.3
2024-07-24,Mumbai,Maharashtra,33.7,23.8,28.7,34.2,4.9,16.9,117,Moderate,996.5,24.6
2024-07-24,Delhi,Delhi,28.6,17.0,22.8,94.6,0.0,9.2,194,Moderate,1021.9,97.1
2024-07-24,Bengaluru,Karnataka,30.8,18.1,24.5,38.6,0.0,24.5,193,Moderate,1024.5,94.0
2024-07-24,Chennai,Tamil Nadu,29.9,19.1,24.5,57.3,2.1,3.6,272,Poor,1001.7,6.7
2024-07-24,Kolkata,West Bengal,37.8,32.2,35.0,92.7,0.3,20.1,324,Very Poor,991.2,91.1
2024-07-24,Hyderabad,Telangana,36.2,26.4,31.3,32.9,5.7,11.3,81,Satisfactory,1013.9,14.6
2024-07-24,Ahmedabad,Gujarat,27.8,22.3,25.1,65.2,0.0,17.7,137,Moderate,1001.9,39.4
2024-07-24,Jaipur,Rajasthan,39.2,32.6,35.9,30.8,6.0,20.0,262,Poor,1013.5,52.3
2024-07-24,Lucknow,Uttar Pradesh,41.5,34.2,37.9,51.8,41.7,9.9,199,Moderate,1003.1,86.7
2024-07-24,Bhopal,Madhya Pradesh,35.7,22.1,28.9,61.9,0.0,11.3,340,Very Poor,1007.3,96.7
2024-07-25,Mumbai,Maharashtra,42.0,33.9,37.9,92.7,6.9,2.4,240,Poor,995.1,83.8
2024-07-25,Delhi,Delhi,32.3,22.3,27.3,88.8,0.0,8.8,186,Moderate,1024.2,46.5
2024-07-25,Bengaluru,Karnataka,35.0,21.1,28.1,69.3,0.0,23.4,332,Very Poor,1023.2,95.2
2024-07-25,Chennai,Tamil Nadu,41.3,29.5,35.4,84.9,0.0,24.3,68,Satisfactory,1002.3,87.4
2024-07-25,Kolkata,West Bengal,31.7,23.2,27.4,33.4,1.3,3.5,255,Poor,1000.5,6.0
2024-07-25,Hyderabad,Telangana,37.4,26.0,31.7,54.3,2.2,5.2,92,Satisfactory,1007.0,28.6
2024-07-25,Ahmedabad,Gujarat,39.7,29.3,34.5,44.1,3.2,22.2,156,Moderate,1006.1,64.3
2024-07-25,Jaipur,Rajasthan,26.6,17.5,22.0,68.6,0.0,10.4,52,Satisfactory,994.4,43.5
2024-07-25,Lucknow,Uttar Pradesh,30.5,21.4,25.9,61.1,0.0,13.7,209,Poor,1001.1,83.9
2024-07-25,Bhopal,Madhya Pradesh,31.6,17.2,24.4,84.9,0.0,8.5,234,Poor,1013.2,98.2
2024-07-26,Mumbai,Maharashtra,42.6,34.3,38.5,56.5,63.0,19.8,319,Very Poor,1005.7,55.5
2024-07-26,Delhi,Delhi,36.0,28.5,32.3,58.3,5.2,4.5,184,Moderate,1004.2,81.4
2024-07-26,Bengaluru,Karnataka,41.8,33.4,37.6,92.2,12.7,19.3,195,Moderate,998.1,98.6
2024-07-26,Chennai,Tamil Nadu,44.0,34.0,39.0,60.7,0.0,12.4,106,Moderate,991.3,29.7
2024-07-26,Kolkata,West Bengal,42.3,31.4,36.9,79.6,55.1,9.2,185,Moderate,996.5,43.3
2024-07-26,Hyderabad,Telangana,42.9,32.3,37.6,49.0,0.0,15.3,221,Poor,1021.9,85.0
2024-07-26,Ahmedabad,Gujarat,32.5,26.7,29.6,60.5,0.0,23.4,82,Satisfactory,1018.8,65.6
2024-07-26,Jaipur,Rajasthan,27.9,21.9,24.9,70.1,69.0,10.4,330,Very Poor,1005.9,72.6
2024-07-26,Lucknow,Uttar Pradesh,42.9,37.3,40.1,41.0,0.0,13.5,310,Very Poor,1017.3,25.8
2024-07-26,Bhopal,Madhya Pradesh,26.1,13.2,19.6,70.0,3.2,23.5,226,Poor,1002.9,70.2
2024-07-27,Mumbai,Maharashtra,35.5,21.6,28.6,30.2,0.0,22.9,292,Poor,1012.7,50.4
2024-07-27,Delhi,Delhi,34.0,23.4,28.7,30.2,3.7,13.0,104,Moderate,1000.6,49.4
2024-07-27,Bengaluru,Karnataka,43.5,38.0,40.7,86.3,0.0,24.2,347,Very Poor,999.9,60.9
2024-07-27,Chennai,Tamil Nadu,42.6,32.3,37.4,94.4,0.0,9.7,221,Poor,1002.0,77.2
2024-07-27,Kolkata,West Bengal,25.8,12.0,18.9,49.3,76.8,20.7,109,Moderate,997.7,55.6
2024-07-27,Hyderabad,Telangana,30.2,19.1,24.6,32.7,0.0,13.9,253,Poor,1006.3,88.8
2024-07-27,Ahmedabad,Gujarat,30.6,21.1,25.8,57.9,0.0,22.3,198,Moderate,1021.4,87.8
2024-07-27,Jaipur,Rajasthan,38.2,27.6,32.9,34.5,0.0,23.4,117,Moderate,1000.6,94.3
2024-07-27,Lucknow,Uttar Pradesh,31.3,20.0,25.6,79.5,0.0,23.2,164,Moderate,996.9,89.0
2024-07-27,Bhopal,Madhya Pradesh,41.7,29.9,35.8,41.4,0.0,20.7,196,Moderate,993.7,26.1
2024-07-28,Mumbai,Maharashtra,41.6,35.1,38.4,65.6,70.2,20.0,74,Satisfactory,1012.8,46.2
2024-07-28,Delhi,Delhi,39.2,24.3,31.7,77.9,0.3,17.9,109,Moderate,1015.2,58.0
